Entry	Gene Names
Q6C5C3	YALI0_E19272g
Q6C5C4	YALI0_E19250g
Q6C5C5	YALI0_E19228g
Q6C5C7	YALI0_E19184g
Q6C5C8	YALI0_E19162g
Q6C5C9	YALI0_E19140g
Q6C5D2	YALI0_E19030g
Q6C5D4	YALI0_E18986g
Q6C5D7	YALI0_E18920g
Q6C5E0	YALI0_E18854g
Q6C5E2	YALI0_E18810g
Q6C5E4	YALI0_E18766g
Q6C5E5	YALI0_E18744g
Q6C5E6	YALI0_E18722g
Q6C5E7	YALI0_E18700g
Q6C5E9	YALI0_E18656g
Q6C5F2	YALI0_E18590g
Q6C5F4	YALI0_E18546g
Q6C5F6	YALI0_E18502g
Q6C5F8	YALI0_E18458g
Q6C5F9	YALI0_E18436g
Q6C5G1	YALI0_E18348g
Q6C5G2	YALI0_E18326g
Q6C5G7	YALI0_E18216g
Q6C5G8	YALI0_E18194g
Q6C5G9	YALI0_E18139g
Q6C5H2	YALI0_E18073g
Q6C5H3	YALI0_E18051g
Q6C5H5	YALI0_E18007g
Q6C5H7	YALI0_E17963g
Q6C5H8	YALI0_E17941g
Q6C5I0	YALI0_E17897g
Q6C5I1	YALI0_E17875g
Q6C5I2	YALI0_E17853g
Q6C5I3	YALI0_E17831g
Q6C5I4	YALI0_E17809g
Q6C5I9	YALI0_E17699g
Q6C5J0	YALI0_E17677g
Q6C5J1	YALI0_E17655g
Q6C5J2	YALI0_E17633g
Q6C5J3	YALI0_E17611g
Q6C5J4	YALI0_E17589g
Q6C5J5	YALI0_E17567g
Q6C5J6	YALI0_E17545g
Q6C5J8	YALI0_E17457g
Q6C5J9	YALI0_E17435g
Q6C5K5	YALI0_E17303g
Q6C5K6	YALI0_E17281g
Q6C5K7	YALI0_E17215g
Q6C5K9	YALI0_E17171g
Q6C5L0	YALI0_E17149g
Q6C5L1	YALI0_E17127g
Q6C5L3	YALI0_E17083g
Q6C5L4	YALI0_E17017g
Q6C5L6	YALI0_E16973g
Q6C5M0	YALI0_E16885g
Q6C5M1	YALI0_E16863g
Q6C5M2	YALI0_E16841g
Q6C5M3	YALI0_E16819g
Q6C5M6	YALI0_E16753g
Q6C5M7	YALI0_E16731g
Q6C5M9	YALI0_E16687g
Q6C5N0	YALI0_E16665g
Q6C5N2	YALI0_E16621g
Q6C5N4	YALI0_E16577g
Q6C5N5	YALI0_E16555g
Q6C5N6	YALI0_E16533g
Q6C5N9	YALI0_E16478g
Q6C5P3	YALI0_E16390g
Q6C5P4	YALI0_E16368g
Q6C5P6	YALI0_E16324g
Q6C5P8	YALI0_E16280g
Q6C5Q1	YALI0_E16214g
Q6C5Q3	YALI0_E16170g
Q6C5Q4	YALI0_E16148g
Q6C5Q5	YALI0_E16126g
Q6C5Q9	YALI0_E15994g
Q6C5R0	YALI0_E15928g
Q6C5R1	YALI0_E15906g
Q6C5R3	YALI0_E15862g
Q6C5R6	YALI0_E15796g
Q6C5R7	YALI0_E15752g
Q6C5S1	YALI0_E15664g
Q6C5S5	YALI0_E15576g
Q6C5S6	YALI0_E15554g
Q6C5S7	YALI0_E15532g
Q6C5S8	YALI0_E15510g
Q6C5T0	YALI0_E15466g
Q6C5T3	YALI0_E15356g
Q6C5T4	YALI0_E15334g
Q6C5T5	YALI0_E15312g
Q6C5T6	YALI0_E15290g
Q6C5T8	YALI0_E15246g
Q6C5U0	YALI0_E15202g
Q6C5U1	YALI0_E15180g
Q6C5U3	YALI0_E15147g
Q6C5U4	YALI0_E15125g
Q6C5U5	YALI0_E15103g
Q6C5U7	YALI0_E15059g
Q6C5U9	YALI0_E15015g
Q6C5V0	YALI0_E14993g
Q6C5V1	YALI0_E14971g
Q6C5V4	YALI0_E14839g
Q6C5V5	YALI0_E14817g
Q6C5V6	YALI0_E14795g
Q6C5V9	YALI0_E14729g
Q6C5W0	YALI0_E14707g
Q6C5W2	YALI0_E14663g
Q6C5W3	YALI0_E14641g
Q6C5W6	YALI0_E14575g
Q6C5W8	YALI0_E14487g
Q6C5X3	YALI0_E14366g
Q6C5X4	YALI0_E14344g
Q6C5X7	YALI0_E14234g
Q6C5X8	YALI0_E14212g
Q6C5Y0	YALI0_E14168g
Q6C5Y1	YALI0_E14146g
Q6C5Y2	YALI0_E14124g
Q6C5Y4	YALI0_E14080g
Q6C5Y5	YALI0_E14058g
Q6C5Y9	YALI0_E13970g
Q6C5Z0	YALI0_E13948g
Q6C5Z3	YALI0_E13882g
Q6C5Z4	YALI0_E13860g
Q6C5Z5	YALI0_E13794g
Q6C5Z7	YALI0_E13750g
Q6C5Z8	YALI0_E13728g
Q6C600	YALI0_E13684g
Q6C602	YALI0_E13640g
Q6C604	YALI0_E13596g
Q6C605	YALI0_E13574g
Q6C606	YALI0_E13552g
Q6C608	YALI0_E13508g
Q6C610	YALI0_E13464g
Q6C614	YALI0_E13343g
Q6C615	YALI0_E13321g
Q6C618	YALI0_E13255g
Q6C620	YALI0_E13211g
Q6C621	YALI0_E13189g
Q6C622	YALI0_E13167g
Q6C623	YALI0_E13145g
Q6C628	YALI0_E13035g
Q6C630	YALI0_E12991g
Q6C631	YALI0_E12969g
Q6C632	YALI0_E12947g
Q6C633	YALI0_E12881g
Q6C634	YALI0_E12859g
Q6C635	YALI0_E12837g
Q6C636	YALI0_E12727g
Q6C637	YALI0_E12705g
Q6C639	YALI0_E12661g
Q6C640	YALI0_E12639g
Q6C641	YALI0_E12617g
Q6C643	YALI0_E12573g
Q6C645	YALI0_E12529g
Q6C646	YALI0_E12507g
Q6C647	YALI0_E12485g
Q6C648	YALI0_E12463g
Q6C650	YALI0_E12419g
Q6C651	YALI0_E12397g
Q6C652	YALI0_E12375g
Q6C653	YALI0_E12353g
Q6C654	YALI0_E12331g
Q6C655	YALI0_E12309g
Q6C659	YALI0_E12199g
Q6C660	YALI0_E12177g
Q6C661	YALI0_E12155g
Q6C663	YALI0_E12111g
Q6C666	YALI0_E12067g
Q6C667	YALI0_E12045g
Q6C669	YALI0_E12001g
Q6C670	YALI0_E11979g
Q6C671	YALI0_E11957g
Q6C672	YALI0_E11935g
Q6C674	YALI0_E11891g
Q6C676	YALI0_E11847g
Q6C678	YALI0_E11803g
Q6C679	YALI0_E11737g
Q6C680	YALI0_E11715g
Q6C681	YALI0_E11693g
Q6C683	YALI0_E11649g
Q6C685	YALI0_E11605g
Q6C686	YALI0_E11583g
Q6C687	YALI0_E11561g
Q6C688	YALI0_E11539g
Q6C689	YALI0_E11517g
Q6C691	YALI0_E11473g
Q6C692	YALI0_E11451g
Q6C693	YALI0_E11429g
Q6C694	YALI0_E11407g
Q6C696	YALI0_E11363g
Q6C697	YALI0_E11341g
Q6C698	YALI0_E11319g
Q6C699	YALI0_E11209g
Q6C6A1	YALI0_E11165g
Q6C6A2	YALI0_E11143g
Q6C6A3	YALI0_E11121g
Q6C6A7	YALI0_E11055g
Q6C6A8	YALI0_E11033g
Q6C6A9	YALI0_E11011g
Q6C6B0	YALI0_E10989g
Q6C6B2	YALI0_E10901g
Q6C6B5	YALI0_E10835g
Q6C6B7	YALI0_E10791g
Q6C6C1	YALI0_E10681g
Q6C6C4	YALI0_E10615g
Q6C6C5	YALI0_E10593g
Q6C6C7	YALI0_E10549g
Q6C6C8	YALI0_E10527g
Q6C6C9	YALI0_E10505g
Q6C6D0	YALI0_E10483g
Q6C6D2	YALI0_E10439g
Q6C6D5	YALI0_E10373g
Q6C6D7	YALI0_E10329g
Q6C6E1	YALI0_E10241g
Q6C6E2	YALI0_E10219g
Q6C6E3	YALI0_E10197g
Q6C6E5	YALI0_E10153g
Q6C6E8	YALI0_E10109g
Q6C6F1	YALI0_E10043g
Q6C6F2	YALI0_E10021g
Q6C6F3	YALI0_E09999g
Q6C6F4	YALI0_E09977g
Q6C6F5	YALI0_E09955g
Q6C6F9	YALI0_E09867g
Q6C6G2	YALI0_E09801g
Q6C6G3	YALI0_E09779g
Q6C6G4	YALI0_E09757g
Q6C6G5	YALI0_E09735g
Q6C6G6	YALI0_E09713g
Q6C6G7	YALI0_E09691g
Q6C6G8	YALI0_E09669g
Q6C6G9	YALI0_E09647g
Q6C6H0	YALI0_E09625g
Q6C6H2	YALI0_E09581g
Q6C6H3	YALI0_E09559g
Q6C6H4	YALI0_E09515g
Q6C6H8	YALI0_E09427g
Q6C6I0	YALI0_E09372g
Q6C6I2	YALI0_E09306g
Q6C6I5	YALI0_E09262g
Q6C6I7	YALI0_E09218g
Q6C6I9	YALI0_E09174g
Q6C6J0	YALI0_E09152g
Q6C6J1	YALI0_E09130g
Q6C6J3	YALI0_E09064g
Q6C6J4	YALI0_E09042g
Q6C6J5	YALI0_E09020g
Q6C6J8	YALI0_E08998g
Q6C6K0	YALI0_E08954g
Q6C6K1	YALI0_E08932g
Q6C6K2	YALI0_E08910g
Q6C6K3	YALI0_E08888g
Q6C6K4	YALI0_E08866g
Q6C6L0	YALI0_E08602g
Q6C6L2	YALI0_E08558g
Q6C6L4	YALI0_E08514g
Q6C6L5	YALI0_E08492g
Q6C6L6	YALI0_E08470g
Q6C6L7	YALI0_E08448g
Q6C6L8	YALI0_E08382g
Q6C6L9	YALI0_E08360g
Q6C6M1	YALI0_E08316g
Q6C6M2	YALI0_E08250g
Q6C6M4	YALI0_E08206g
Q6C6M6	YALI0_E08162g
Q6C6M8	YALI0_E08074g
Q6C6M9	YALI0_E08052g
Q6C6N1	YALI0_E08008g
Q6C6N2	YALI0_E07986g
Q6C6N3	YALI0_E07964g
Q6C6N4	YALI0_E07942g
Q6C6N5	YALI0_E07920g
Q6C6N6	YALI0_E07898g
Q6C6N7	YALI0_E07832g
Q6C6N8	YALI0_E07810g
Q6C6P1	YALI0_E07744g
Q6C6P2	YALI0_E07623g
Q6C6P3	YALI0_E07601g
Q6C6P4	YALI0_E07579g
Q6C6P5	YALI0_E07557g
Q6C6P7	YALI0_E07513g
Q6C6P9	YALI0_E07425g
Q6C6Q0	YALI0_E07381g
Q6C6Q1	YALI0_E07337g
Q6C6Q3	YALI0_E07293g
Q6C6Q4	YALI0_E07271g
Q6C6Q5	YALI0_E07205g
Q6C6Q6	YALI0_E07183g
Q6C6R0	YALI0_E07095g
Q6C6R2	YALI0_E07051g
Q6C6R3	YALI0_E06941g
Q6C6R6	YALI0_E06875g
Q6C6R9	YALI0_E06809g
Q6C6S0	YALI0_E06787g
Q6C6S4	YALI0_E06699g
Q6C6S5	YALI0_E06677g
Q6C6S6	YALI0_E06655g
Q6C6S7	YALI0_E06633g
Q6C6S8	YALI0_E06611g
Q6C6S9	YALI0_E06589g
Q6C6T3	YALI0_E06501g
Q6C6T7	YALI0_E06413g
Q6C6T8	YALI0_E06391g
Q6C6T9	YALI0_E06369g
Q6C6U4	YALI0_E06171g
Q6C6U5	YALI0_E06149g
Q6C6U6	YALI0_E06127g
Q6C6U7	YALI0_E06105g
Q6C6U8	YALI0_E06083g
Q6C6V3	YALI0_E05973g
Q6C6V4	YALI0_E05951g
Q6C6V6	YALI0_E05907g
Q6C6V7	YALI0_E05885g
Q6C6W0	YALI0_E05819g
Q6C6W4	YALI0_E05731g
Q6C6W5	YALI0_E05709g
Q6C6W6	YALI0_E05687g
Q6C6W8	YALI0_E05643g
Q6C6X0	YALI0_E05599g
Q6C6X1	YALI0_E05577g
Q6C6X4	YALI0_E05511g
Q6C6X7	YALI0_E05445g
Q6C6Y0	YALI0_E05379g
Q6C6Y1	YALI0_E05357g
Q6C6Y2	YALI0_E05335g
Q6C6Y3	YALI0_E05313g
Q6C6Y5	YALI0_E05269g
Q6C6Y7	YALI0_E05225g
Q6C6Y9	YALI0_E05181g
Q6C6Z0	YALI0_E05159g
Q6C6Z3	YALI0_E05093g
Q6C6Z4	YALI0_E05071g
Q6C6Z9	YALI0_E04961g
Q6C701	YALI0_E04873g
Q6C702	YALI0_E04851g
Q6C706	YALI0_E04763g
Q6C707	YALI0_E04741g
Q6C711	YALI0_E04664g
Q6C713	YALI0_E04620g
Q6C714	YALI0_E04598g
Q6C716	YALI0_E04554g
Q6C717	YALI0_E04532g
Q6C718	YALI0_E04510g
Q6C719	YALI0_E04488g
Q6C720	YALI0_E04466g
Q6C722	YALI0_E04422g
Q6C724	YALI0_E04378g
Q6C726	YALI0_E04334g
Q6C727	YALI0_E04312g
Q6C728	YALI0_E04290g
Q6C729	YALI0_E04268g
Q6C731	YALI0_E04224g
Q6C732	YALI0_E04202g
Q6C735	YALI0_E04092g
Q6C736	YALI0_E04070g
Q6C738	YALI0_E04026g
Q6C739	YALI0_E04004g
Q6C742	YALI0_E03938g
Q6C743	YALI0_E03916g
Q6C745	YALI0_E03872g
Q6C746	YALI0_E03850g
Q6C750	YALI0_E03762g
Q6C751	YALI0_E03740g
Q6C753	YALI0_E03696g
Q6C754	YALI0_E03674g
Q6C756	YALI0_E03608g
Q6C757	YALI0_E03586g
Q6C758	YALI0_E03564g
Q6C759	YALI0_E03542g
Q6C760	YALI0_E03520g
Q6C761	YALI0_E03498g
Q6C762	YALI0_E03476g
Q6C763	YALI0_E03432g
Q6C765	YALI0_E03388g
Q6C767	YALI0_E03344g
Q6C768	YALI0_E03322g
Q6C769	YALI0_E03300g
Q6C771	YALI0_E03256g
Q6C778	YALI0_E03102g
Q6C779	YALI0_E03080g
Q6C782	YALI0_E03014g
Q6C785	YALI0_E02860g
Q6C786	YALI0_E02838g
Q6C790	YALI0_E02750g
Q6C797	YALI0_E02596g
Q6C798	YALI0_E02574g
Q6C7A0	YALI0_E02530g
Q6C7A2	YALI0_E02442g
Q6C7A3	YALI0_E02420g
Q6C7A4	YALI0_E02398g
Q6C7B0	YALI0_E02266g
Q6C7B1	YALI0_E02244g
Q6C7B3	YALI0_E02200g
Q6C7B4	YALI0_E02178g
Q6C7B5	YALI0_E02156g
Q6C7B6	YALI0_E02134g
Q6C7B7	YALI0_E02112g
Q6C7C1	YALI0_E02024g
Q6C7C2	YALI0_E02002g
Q6C7C4	YALI0_E01958g
Q6C7C6	YALI0_E01914g
Q6C7C8	YALI0_E01870g
Q6C7D3	YALI0_E01760g
Q6C7D4	YALI0_E01738g
Q6C7D5	YALI0_E01694g
Q6C7D8	YALI0_E01628g
Q6C7D9	YALI0_E01606g
Q6C7E0	YALI0_E01584g
Q6C7E1	YALI0_E01562g
Q6C7E2	YALI0_E01540g
Q6C7E3	YALI0_E01518g
Q6C7E4	YALI0_E01496g
Q6C7E5	YALI0_E01474g
Q6C7E7	YALI0_E01430g
Q6C7E8	YALI0_E01408g
Q6C7E9	YALI0_E01386g
Q6C7F0	YALI0_E01364g
Q6C7F1	YALI0_E01320g
Q6C7F3	YALI0_E01276g
Q6C7F5	YALI0_E01232g
Q6C7F6	YALI0_E01210g
Q6C7F9	YALI0_E01144g
Q6C7G1	YALI0_E01100g
Q6C7G4	YALI0_E01034g
Q6C7G5	YALI0_E01012g
Q6C7G6	YALI0_E00990g
Q6C7G7	YALI0_E00968g
Q6C7G9	YALI0_E00924g
Q6C7H0	YALI0_E00902g
Q6C7H2	YALI0_E00858g
Q6C7H5	YALI0_E00792g
Q6C7H9	YALI0_E00704g
Q6C7I0	YALI0_E00682g
Q6C7I3	YALI0_E00616g
Q6C7I4	YALI0_E00594g
Q6C7I5	YALI0_E00572g
Q6C7I6	YALI0_E00550g
Q6C7I7	YALI0_E00528g
Q6C7I8	YALI0_E00506g
Q6C7I9	YALI0_E00484g
Q6C7J0	YALI0_E00462g
Q6C7J2	YALI0_E00396g
Q6C7J3	YALI0_E00330g
Q6C7J5	YALI0_E00286g
Q6C7J6	YALI0_E00264g
Q6C7J8	YALI0_E00220g
Q6C7K2	YALI0_E00132g
Q6C7K3	YALI0_E00110g
Q6C7K6	YALI0_D27302g
Q6C7K7	YALI0_D27280g
Q6C7K9	YALI0_D27236g
Q6C7L0	YALI0_D27214g
Q6C7L2	YALI0_D27170g
Q6C7L7	YALI0_D27060g
Q6C7L9	YALI0_D27016g
Q6C7M2	YALI0_D26950g
Q6C7M4	YALI0D26906g
Q6C7M7	YALI0_D26840g
Q6C7N1	YALI0_D26752g
Q6C7N5	YALI0_D26664g
Q6C7N9	YALI0_D26576g
Q6C7P0	YALI0_D26554g
Q6C7P1	YALI0_D26532g
Q6C7P3	YALI0_D26488g
Q6C7P4	YALI0_D26466g
Q6C7P5	YALI0_D26444g
Q6C7P6	YALI0_D26433g
Q6C7P7	YALI0_D26411g
Q6C7P9	YALI0_D26367g
Q6C7Q1	YALI0_D26323g
Q6C7Q5	YALI0_D26257g
Q6C7Q7	YALI0_D26213g
Q6C7Q8	YALI0_D26191g
Q6C7Q9	YALI0_D26169g
Q6C7R1	YALI0_D26125g
Q6C7R7	YALI0_D25916g
Q6C7S0	YALI0_D25850g
Q6C7S1	YALI0_D25828g
Q6C7S2	YALI0_D25806g
Q6C7S3	YALI0_D25784g
Q6C7S7	YALI0_D25696g
Q6C7S8	YALI0_D25674g
Q6C7T1	YALI0_D25608g
Q6C7T2	YALI0_D25586g
Q6C7T4	YALI0_D25542g
Q6C7T5	YALI0_D25520g
Q6C7T6	YALI0_D25498g
Q6C7T7	YALI0_D25476g
Q6C7U2	YALI0_D25344g
Q6C7U3	YALI0_D25322g
Q6C7U5	YALI0_D25256g
Q6C7V1	YALI0_D25124g
Q6C7V2	YALI0_D25102g
Q6C7V6	YALI0_D25014g
Q6C7V7	YALI0_D24992g
Q6C7V8	YALI0_D24970g
Q6C7W3	YALI0_D24860g
Q6C7W5	YALI0_D24830g
Q6C7W6	YALI0_D24816g
Q6C7W7	YALI0_D24772g
Q6C7W9	YALI0_D24728g
Q6C7X0	YALI0_D24651g
Q6C7X3	YALI0_D24607g
Q6C7X4	YALI0_D24585g
Q6C7X5	YALI0_D24563g
Q6C7X6	YALI0_D24541g
Q6C7X7	YALI0_D24519g
Q6C7X9	YALI0_D24475g
Q6C7Y0	YALI0_D24453g
Q6C7Y4	YALI0_D24365g
Q6C7Y6	YALI0_D24321g
Q6C7Y7	YALI0_D24299g
Q6C7Y8	YALI0_D24277g
Q6C7Z0	YALI0_D24211g
Q6C7Z1	YALI0_D24189g
Q6C7Z2	YALI0_D24167g
Q6C7Z4	YALI0_D24123g
Q6C7Z5	YALI0_D24101g
Q6C7Z7	YALI0_D24057g
Q6C7Z8	YALI0_D24035g
Q6C800	YALI0_D23947g
Q6C801	YALI0_D23925g
Q6C802	YALI0_D23903g
Q6C805	YALI0_D23837g
Q6C807	YALI0_D23793g
Q6C808	YALI0_D23771g
Q6C809	YALI0_D23749g
Q6C810	YALI0_D23727g
Q6C819	YALI0_D23485g
Q6C820	YALI0_D23463g
Q6C822	YALI0_D23419g
Q6C824	YALI0_D23375g
Q6C831	YALI0_D23221g
Q6C832	YALI0_D23199g
Q6C833	YALI0_D23177g
Q6C834	YALI0_D23155g
Q6C836	YALI0_D23067g
Q6C837	YALI0_D23045g
Q6C840	YALI0_D22979g
Q6C844	YALI0_D22891g
Q6C845	YALI0_D22869g
Q6C847	YALI0_D22825g
Q6C848	YALI0_D22803g
Q6C849	YALI0_D22748g
Q6C850	YALI0_D22682g
Q6C852	YALI0_D22638g
Q6C853	YALI0_D22616g
Q6C856	YALI0_D22550g
Q6C858	YALI0_D22506g
Q6C860	YALI0_D22462g
Q6C861	YALI0_D22440g
Q6C862	YALI0_D22418g
Q6C863	YALI0_D22396g
Q6C867	YALI0_D22286g
Q6C869	YALI0_D22242g
Q6C871	YALI0_D22154g
Q6C874	YALI0_D22088g
Q6C876	YALI0_D22044g
Q6C878	YALI0_D22000g
Q6C879	YALI0_D21978g
Q6C881	YALI0_D21934g
Q6C886	YALI0_D21802g
Q6C887	YALI0_D21769g
Q6C888	YALI0_D21747g
Q6C889	YALI0_D21725g
Q6C891	YALI0_D21648g
Q6C892	YALI0_D21626g
Q6C894	YALI0_D21582g
Q6C895	YALI0_D21560g
Q6C896	YALI0_D21538g
Q6C898	YALI0_D21494g
Q6C899	YALI0_D21472g
Q6C8A0	YALI0_D21450g
Q6C8A1	YALI0_D21428g
Q6C8A2	YALI0_D21406g
Q6C8A6	YALI0_D21318g
Q6C8A7	YALI0_D21230g
Q6C8A9	YALI0_D21186g
Q6C8B0	YALI0_D21164g
Q6C8B3	YALI0_D21098g
Q6C8B4	YALI0_D21076g
Q6C8B6	YALI0_D21010g
Q6C8B9	YALI0_D20944g
Q6C8C0	YALI0_D20922g
Q6C8C1	YALI0_D20900g
Q6C8C2	YALI0_D20878g
Q6C8C3	YALI0_D20856g
Q6C8C4	YALI0_D20834g
Q6C8C8	YALI0_D20702g
Q6C8D0	YALI0_D20658g
Q6C8D2	YALI0_D20614g
Q6C8D5	YALI0_D20548g
Q6C8D6	YALI0_D20526g
Q6C8E0	YALI0_D20438g
Q6C8E3	YALI0_D20350g
Q6C8E6	YALI0_D20262g
Q6C8E8	YALI0_D20218g
Q6C8F4	YALI0_D20108g
Q6C8F6	YALI0_D20064g
Q6C8F7	EFR3 YALI0D20042g
Q6C8F8	YALI0_D20020g
Q6C8F9	YALI0_D19998g
Q6C8G0	YALI0_D19976g
Q6C8G1	YALI0_D19954g
Q6C8G2	YALI0_D19932g
Q6C8G5	YALI0_D19866g
Q6C8G7	YALI0_D19822g
Q6C8G8	YALI0_D19778g
Q6C8G9	YALI0_D19756g
Q6C8H0	YALI0_D19734g
Q6C8H1	YALI0_D19646g
Q6C8H3	YALI0_D19602g
Q6C8H6	YALI0_D19536g
Q6C8H8	YALI0_D19492g
Q6C8H9	YALI0_D19470g
Q6C8I0	YALI0_D19448g
Q6C8I1	YALI0_D19426g
Q6C8I3	YALI0_D19382g
Q6C8I4	YALI0_D19360g
Q6C8I5	YALI0_D19338g
Q6C8I6	YALI0_D19316g
Q6C8I7	YALI0_D19294g
Q6C8I8	YALI0_D19272g
Q6C8I9	YALI0_D19250g
Q6C8J0	YALI0_D19228g
Q6C8J2	YALI0_D19184g
Q6C8J7	YALI0_D19074g
Q6C8J8	YALI0_D19052g
Q6C8J9	YALI0_D19030g
Q6C8K0	YALI0_D19008g
Q6C8K1	YALI0_D18986g
Q6C8K2	YALI0_D18964g
Q6C8K5	YALI0_D18898g
Q6C8K6	YALI0_D18876g
Q6C8K7	YALI0_D18854g
Q6C8K8	YALI0_D18832g
Q6C8K9	YALI0_D18810g
Q6C8L0	YALI0_D18788g
Q6C8L1	YALI0_D18766g
Q6C8L3	YALI0_D18722g
Q6C8L4	YALI0_D18700g
Q6C8L5	YALI0_D18678g
Q6C8L6	YALI0_D18656g
Q6C8L7	YALI0_D18634g
Q6C8L9	YALI0_D18590g
Q6C8M0	YALI0_D18568g
Q6C8M1	YALI0_D18546g
Q6C8M3	YALI0_D18502g
Q6C8M4	YALI0_D18480g
Q6C8M6	YALI0_D18436g
Q6C8N0	YALI0_D18359g
Q6C8N1	YALI0_D18337g
Q6C8N2	YALI0_D18315g
Q6C8N3	YALI0_D18293g
Q6C8N5	YALI0_D18249g
Q6C8N8	YALI0_D18194g
Q6C8P0	YALI0_D18150g
Q6C8P1	YALI0_D18128g
Q6C8P2	YALI0_D18106g
Q6C8P3	YALI0_D18084g
Q6C8P4	YALI0_D18062g
Q6C8P5	YALI0_D18040g
Q6C8P6	YALI0_D18018g
Q6C8P7	YALI0_D17996g
Q6C8P8	YALI0_D17988g
Q6C8P9	YALI0_D17974g
Q6C8Q0	YALI0_D17952g
Q6C8Q3	YALI0_D17864g
Q6C8Q5	YALI0_D17820g
Q6C8Q6	YALI0_D17798g
Q6C8Q8	YALI0_D17754g
Q6C8R0	YALI0_D17710g
Q6C8R1	YALI0_D17688g
Q6C8R2	YALI0_D17666g
Q6C8R3	YALI0_D17644g
Q6C8R4	YALI0_D17622g
Q6C8R6	YALI0_D17578g
Q6C8R8	YALI0_D17534g
Q6C8R9	YALI0_D17512g
Q6C8S1	YALI0_D17468g
Q6C8S2	YALI0_D17446g
Q6C8S4	YALI0_D17402g
Q6C8S5	YALI0_D17380g
Q6C8S6	YALI0_D17314g
Q6C8S7	YALI0_D17292g
Q6C8S8	YALI0_D17270g
Q6C8S9	YALI0_D17248g
Q6C8T0	YALI0_D17226g
Q6C8T2	YALI0_D17182g
Q6C8T6	YALI0_D17094g
Q6C8T9	YALI0_D17050g
Q6C8U3	YALI0_D16962g
Q6C8U4	YALI0_D16940g
Q6C8U5	YALI0_D16929g
Q6C8U6	YALI0_D16907g
Q6C8U7	YALI0_D16885g
Q6C8V0	YALI0_D16819g
Q6C8V2	YALI0_D16775g
Q6C8V6	YALI0_D16665g
Q6C8V8	YALI0_D16599g
Q6C8V9	YALI0_D16489g
Q6C8W0	YALI0_D16467g
Q6C8W1	YALI0_D16445g
Q6C8W2	YALI0_D16423g
Q6C8W7	YALI0_D16313g
Q6C8W8	YALI0_D16291g
Q6C8W9	YALI0_D16269g
Q6C8X0	YALI0_D16247g
Q6C8X1	YALI0_D16225g
Q6C8X2	YALI0_D16203g
Q6C8X3	YALI0_D16181g
Q6C8X4	YALI0_D16159g
Q6C8X5	YALI0_D16137g
Q6C8Y0	YALI0_D15972g
Q6C8Y1	YALI0_D15928g
Q6C8Y2	YALI0_D15906g
Q6C8Y3	YALI0_D15862g
Q6C8Y4	YALI0_D15840g
Q6C8Y5	YALI0_D15818g
Q6C8Y6	YALI0_D15796g
Q6C8Y8	YALI0_D15752g
Q6C8Z0	YALI0_D15686g
Q6C8Z1	YALI0_D15664g
Q6C8Z2	YALI0_D15642g
Q6C8Z5	YALI0_D15576g
Q6C8Z6	YALI0_D15554g
Q6C8Z7	YALI0_D15532g
Q6C8Z9	YALI0_D15488g
Q6C900	YALI0_D15466g
Q6C902	YALI0_D15422g
Q6C904	YALI0_D15378g
Q6C905	YALI0_D15356g
Q6C911	YALI0_D15224g
Q6C913	YALI0_D15180g
Q6C914	YALI0_D15158g
Q6C915	YALI0_D15136g
Q6C916	YALI0_D15114g
Q6C917	YALI0_D15092g
Q6C918	YALI0_D15070g
Q6C919	YALI0_D15048g
Q6C920	YALI0_D15026g
Q6C921	YALI0_D15004g
Q6C925	YALI0_D14872g
Q6C927	YALI0_D14784g
Q6C930	YALI0_D14674g
Q6C933	YALI0_D14608g
Q6C934	YALI0_D14586g
Q6C935	YALI0_D14564g
Q6C940	YALI0_D14454g
Q6C941	YALI0_D14432g
Q6C943	YALI0_D14388g
Q6C944	YALI0_D14366g
Q6C945	YALI0_D14344g
Q6C951	YALI0_D13992g
Q6C952	YALI0_D13970g
Q6C955	YALI0_D13882g
Q6C956	YALI0_D13860g
Q6C960	YALI0_D13772g
Q6C964	YALI0_D13684g
Q6C965	YALI0_D13662g
Q6C966	YALI0_D13640g
Q6C967	YALI0_D13618g
Q6C969	YALI0_D13574g
Q6C970	YALI0_D13552g
Q6C971	YALI0_D13530g
Q6C972	YALI0_D13508g
Q6C973	YALI0_D13486g
Q6C974	YALI0_D13464g
Q6C976	YALI0_D13288g
Q6C977	YALI0_D13266g
Q6C981	YALI0_D13200g
Q6C984	YALI0_D13134g
Q6C986	YALI0_D13104g
Q6C990	YALI0_D13024g
Q6C993	YALI0_D12969g
Q6C9A0	YALI0_D12815g
Q6C9A1	YALI0_D12793g
Q6C9A2	YALI0_D12771g
Q6C9A3	YALI0_D12749g
Q6C9A4	YALI0_D12727g
Q6C9A5	YALI0_D12705g
Q6C9A6	YALI0_D12683g
Q6C9A7	YALI0_D12661g
Q6C9A9	YALI0_D12628g
Q6C9B2	YALI0_D12562g
Q6C9B3	YALI0_D12540g
Q6C9B4	YALI0_D12518g
Q6C9B5	YALI0_D12496g
Q6C9B6	YALI0_D12474g
Q6C9B8	YALI0_D12430g
Q6C9B9	YALI0_D12408g
Q6C9C1	YALI0_D12386g
Q6C9C3	YALI0_D12342g
Q6C9C6	YALI0_D12276g
Q6C9C7	YALI0_D12254g
Q6C9C8	YALI0_D12232g
